Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestSuiteLogin,,,2018-05-10 15:27:10,2018-05-10 15:27:12,2.793s,FAILED
,,,,,,
Test Cases/TestCaseLoginUser,,Test case for user role,2018-05-10 15:27:11,2018-05-10 15:27:12,1.768s,FAILED
openBrowser,,,2018-05-10 15:27:11,2018-05-10 15:27:12,0.900s,FAILED
