Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestSuiteLogin,Chrome 66.0.3359.139,,2018-05-10 16:50:52,2018-05-10 16:51:13,20.973s,PASSED
,,,,,,
Test Cases/TestCaseAddToChart,Chrome 66.0.3359.139,"When the user enters the Products page, and clicked at the add to cart button, the button will\nbe changed to already added, and the number of selected products is shown next to the Carts\nmenu.",2018-05-10 16:50:53,2018-05-10 16:51:13,20.210s,PASSED
openBrowser,Chrome 66.0.3359.139,,2018-05-10 16:50:54,2018-05-10 16:50:58,4.830s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-10 16:50:58,2018-05-10 16:51:08,9.779s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-10 16:51:08,2018-05-10 16:51:09,0.373s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-10 16:51:09,2018-05-10 16:51:09,0.198s,PASSED
click,Chrome 66.0.3359.139,,2018-05-10 16:51:09,2018-05-10 16:51:09,0.179s,PASSED
click,Chrome 66.0.3359.139,,2018-05-10 16:51:09,2018-05-10 16:51:10,1.270s,PASSED
click,Chrome 66.0.3359.139,,2018-05-10 16:51:10,2018-05-10 16:51:10,0.106s,PASSED
click,Chrome 66.0.3359.139,,2018-05-10 16:51:10,2018-05-10 16:51:10,0.108s,PASSED
click,Chrome 66.0.3359.139,,2018-05-10 16:51:10,2018-05-10 16:51:10,0.069s,PASSED
click,Chrome 66.0.3359.139,,2018-05-10 16:51:10,2018-05-10 16:51:11,0.231s,PASSED
click,Chrome 66.0.3359.139,,2018-05-10 16:51:11,2018-05-10 16:51:11,0.121s,PASSED
click,Chrome 66.0.3359.139,,2018-05-10 16:51:11,2018-05-10 16:51:11,0.100s,PASSED
click,Chrome 66.0.3359.139,,2018-05-10 16:51:11,2018-05-10 16:51:11,0.149s,PASSED
click,Chrome 66.0.3359.139,,2018-05-10 16:51:11,2018-05-10 16:51:11,0.104s,PASSED
click,Chrome 66.0.3359.139,,2018-05-10 16:51:11,2018-05-10 16:51:11,0.107s,PASSED
click,Chrome 66.0.3359.139,,2018-05-10 16:51:11,2018-05-10 16:51:11,0.117s,PASSED
click,Chrome 66.0.3359.139,,2018-05-10 16:51:11,2018-05-10 16:51:11,0.108s,PASSED
click,Chrome 66.0.3359.139,,2018-05-10 16:51:11,2018-05-10 16:51:12,0.120s,PASSED
click,Chrome 66.0.3359.139,,2018-05-10 16:51:12,2018-05-10 16:51:12,0.125s,PASSED
click,Chrome 66.0.3359.139,,2018-05-10 16:51:12,2018-05-10 16:51:12,0.126s,PASSED
click,Chrome 66.0.3359.139,,2018-05-10 16:51:12,2018-05-10 16:51:12,0.109s,PASSED
closeBrowser,Chrome 66.0.3359.139,,2018-05-10 16:51:12,2018-05-10 16:51:13,0.908s,PASSED
