Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Test Cases/TestCaseChartPage,Chrome 66.0.3359.139,"---- After selecting the products, if the user moves to the Carts page, all           the selected products is\n          shown in the cart page. The user can change the amount of                      products for each type of product,\n          and the total price will be changed regarding to the input value.\no  If the user clicks confirm button, the transaction will be added",2018-05-10 18:22:15,2018-05-10 18:22:30,15.966s,PASSED
openBrowser,Chrome 66.0.3359.139,,2018-05-10 18:22:15,2018-05-10 18:22:17,2.421s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-10 18:22:17,2018-05-10 18:22:24,6.753s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-10 18:22:24,2018-05-10 18:22:24,0.293s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-10 18:22:24,2018-05-10 18:22:25,0.219s,PASSED
click,Chrome 66.0.3359.139,,2018-05-10 18:22:25,2018-05-10 18:22:25,0.149s,PASSED
click,Chrome 66.0.3359.139,,2018-05-10 18:22:25,2018-05-10 18:22:26,1.245s,PASSED
click,Chrome 66.0.3359.139,,2018-05-10 18:22:26,2018-05-10 18:22:26,0.101s,PASSED
click,Chrome 66.0.3359.139,,2018-05-10 18:22:26,2018-05-10 18:22:26,0.193s,PASSED
click,Chrome 66.0.3359.139,,2018-05-10 18:22:26,2018-05-10 18:22:26,0.114s,PASSED
click,Chrome 66.0.3359.139,,2018-05-10 18:22:26,2018-05-10 18:22:27,0.159s,PASSED
click,Chrome 66.0.3359.139,,2018-05-10 18:22:27,2018-05-10 18:22:27,0.171s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-10 18:22:27,2018-05-10 18:22:27,0.183s,PASSED
click,Chrome 66.0.3359.139,,2018-05-10 18:22:27,2018-05-10 18:22:27,0.122s,PASSED
click,Chrome 66.0.3359.139,,2018-05-10 18:22:27,2018-05-10 18:22:27,0.141s,PASSED
acceptAlert,Chrome 66.0.3359.139,,2018-05-10 18:22:27,2018-05-10 18:22:27,0.036s,PASSED
click,Chrome 66.0.3359.139,,2018-05-10 18:22:27,2018-05-10 18:22:28,0.665s,PASSED
click,Chrome 66.0.3359.139,,2018-05-10 18:22:28,2018-05-10 18:22:28,0.124s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-10 18:22:28,2018-05-10 18:22:28,0.177s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-10 18:22:28,2018-05-10 18:22:28,0.190s,PASSED
click,Chrome 66.0.3359.139,,2018-05-10 18:22:28,2018-05-10 18:22:28,0.105s,PASSED
click,Chrome 66.0.3359.139,,2018-05-10 18:22:28,2018-05-10 18:22:29,0.654s,PASSED
click,Chrome 66.0.3359.139,,2018-05-10 18:22:29,2018-05-10 18:22:29,0.107s,PASSED
click,Chrome 66.0.3359.139,,2018-05-10 18:22:29,2018-05-10 18:22:29,0.099s,PASSED
click,Chrome 66.0.3359.139,,2018-05-10 18:22:29,2018-05-10 18:22:29,0.100s,PASSED
click,Chrome 66.0.3359.139,,2018-05-10 18:22:29,2018-05-10 18:22:29,0.100s,PASSED
click,Chrome 66.0.3359.139,,2018-05-10 18:22:29,2018-05-10 18:22:30,0.132s,PASSED
closeBrowser,Chrome 66.0.3359.139,,2018-05-10 18:22:30,2018-05-10 18:22:30,0.847s,PASSED
,,,,,,
Test Cases/TestCaseProductShown,Chrome 66.0.3359.139,"When the user is in the Products page, all the available products are shown in the web page",2018-05-10 18:22:31,2018-05-10 18:22:43,12.258s,PASSED
openBrowser,Chrome 66.0.3359.139,,2018-05-10 18:22:31,2018-05-10 18:22:33,2.222s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-10 18:22:33,2018-05-10 18:22:40,6.862s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-10 18:22:40,2018-05-10 18:22:40,0.334s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-10 18:22:40,2018-05-10 18:22:40,0.235s,PASSED
click,Chrome 66.0.3359.139,,2018-05-10 18:22:40,2018-05-10 18:22:41,0.210s,PASSED
click,Chrome 66.0.3359.139,,2018-05-10 18:22:41,2018-05-10 18:22:42,1.203s,PASSED
click,Chrome 66.0.3359.139,,2018-05-10 18:22:42,2018-05-10 18:22:42,0.164s,PASSED
closeBrowser,Chrome 66.0.3359.139,,2018-05-10 18:22:42,2018-05-10 18:22:43,0.813s,PASSED
